,Кредит (актив),Вклад (пассив),Дата погашения,"Срок погашения, дней","Ставка, %",[ОТВЕТ] Номер группы,Пример группировки (для первых 20 сделок),
2142,0.0,25000000.0,30.04.2018,39,1.7603,13.0,,
2143,50800000.0,0.0,01.05.2018,40,1.7734,13.0,,
2144,0.0,2100000.0,01.05.2018,40,1.7734,13.0,,
2145,10400000.0,0.0,02.05.2018,41,1.7778,13.0,,
2146,0.0,20800000.0,02.05.2018,41,1.7778,13.0,,
2147,0.0,20900000.0,03.05.2018,42,1.787,13.0,,
2148,30600000.0,0.0,23.04.2018,32,1.7447,13.0,,
2149,0.0,52700000.0,23.04.2018,32,1.7447,13.0,,
2150,0.0,12300000.0,26.04.2018,35,1.7525,13.0,,
2151,0.0,8200000.0,30.04.2018,39,1.7603,13.0,,
2152,50000000.0,0.0,06.05.2018,45,0.905,0.0,,
2153,22800000.0,0.0,16.05.2018,55,1.85,14.0,,
2154,10200000.0,0.0,21.05.2018,60,1.8849,14.0,,
2155,0.0,10300000.0,29.05.2018,68,1.9563,15.0,,
2156,0.0,20500000.0,04.06.2018,74,2.0172,16.0,,
2157,0.0,14300000.0,07.06.2018,77,2.0349,16.0,,
2158,12300000.0,0.0,08.06.2018,78,2.0473,16.0,,
2159,34000000.0,0.0,11.06.2018,81,2.0573,16.0,,
2160,50000000.0,0.0,03.05.2018,42,1.787,13.0,,
2161,10400000.0,0.0,04.06.2018,74,2.0246,16.0,,
2162,0.0,20800000.0,06.06.2018,76,2.0252,16.0,,
2163,10400000.0,0.0,06.06.2018,76,2.0252,16.0,,
2164,0.0,20900000.0,07.06.2018,77,2.0349,16.0,,
2165,30000000.0,0.0,07.06.2018,77,2.0349,16.0,,
2166,10000000.0,0.0,11.06.2018,81,2.0573,16.0,,
2167,10000000.0,0.0,11.06.2018,81,2.0573,16.0,,
2168,0.0,104600000.0,11.06.2018,81,2.0714,18.0,,
2169,10400000.0,0.0,11.06.2018,81,2.0714,18.0,,
2170,3500000.0,0.0,13.06.2018,83,2.0888,18.0,,
2171,0.0,46500000.0,13.06.2018,83,2.0888,18.0,,
2172,29300000.0,0.0,13.06.2018,83,2.0888,18.0,,
2173,0.0,121500000.0,13.06.2018,83,2.0888,18.0,,
2174,0.0,47300000.0,13.06.2018,83,2.0888,18.0,,
